hour,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,,pv1,pv2,pv3,pv4,pv5,pv6,,wind1,wind2,wind3,wind4,wind5,wind6
8273,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.668689655,0.604242424,0.6105,0.490857143,0.58615,0.556428571
8274,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.68162069,0.573363636,0.6031875,0.498428571,0.6019,0.556
8275,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.675931034,0.550757576,0.582,0.505785714,0.6115,0.583928571
8276,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.649931034,0.529363636,0.5493125,0.513964286,0.6072,0.608714286
8277,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.600965517,0.504,0.511625,0.524035714,0.59115,0.617642857
8278,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.555068966,0.483575758,0.5028125,0.536892857,0.5687,0.621214286
8279,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.504827586,0.465121212,0.51075,0.537428571,0.56105,0.615142857
8280,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.46237931,0.441939394,0.5526875,0.521,0.53925,0.606357143
8281,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.451896552,0.439636364,0.5756875,0.483571429,0.5099,0.578214286
8282,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.430586207,0.473484848,0.6156875,0.431035714,0.47485,0.521285714
8283,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.410862069,0.516969697,0.6751875,0.385035714,0.4696,0.494357143
8284,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.37662069,0.543212121,0.7046875,0.366321429,0.4769,0.457642857
8285,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.34862069,0.552757576,0.73025,0.397464286,0.5045,0.410357143
8286,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.331068966,0.571272727,0.7703125,0.438321429,0.5735,0.383785714
8287,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.314103448,0.601151515,0.8055,0.474857143,0.6689,0.376928571
8288,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,0,0,,0.021275862,0.000424242,0,0.000821429,0,0,,0.300724138,0.639121212,0.844125,0.497535714,0.75955,0.422142857
8289,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.132068966,0.026545455,0.004,0.018964286,0.00325,0.001071429,,0.271965517,0.673181818,0.877375,0.517035714,0.82105,0.511857143
8290,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.279931034,0.070727273,0.0134375,0.044571429,0.0105,0.007,,0.241827586,0.706727273,0.901875,0.530178571,0.8687,0.608571429
8291,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.371689655,0.098060606,0.035875,0.061142857,0.01375,0.015071429,,0.236413793,0.747363636,0.9125,0.560357143,0.90485,0.700428571
8292,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0.378103448,0.091393939,0.0611875,0.051285714,0.01715,0.014714286,,0.264758621,0.773545455,0.9118125,0.607107143,0.91505,0.780785714
8293,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.344068966,0.084181818,0.04975,0.036285714,0.02155,0.006642857,,0.295275862,0.784666667,0.915625,0.66675,0.90645,0.885928571
8294,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.272206897,0.056636364,0.02075,0.024535714,0.01445,0.001357143,,0.333172414,0.789484848,0.9075625,0.714857143,0.8828,0.922214286
8295,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,0,,0.125896552,0.01569697,0.004375,0.005571429,0.0019,0,,0.385827586,0.788242424,0.876625,0.740178571,0.85655,0.907857143
8296,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0.001724138,0,0,0,0,0,,0.444137931,0.783393939,0.820375,0.736392857,0.7947,0.885142857
8297,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.461586207,0.777606061,0.75,0.7375,0.71945,0.863785714
8298,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.459344828,0.772272727,0.6466875,0.74575,0.6191,0.831642857
8299,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.463103448,0.764424242,0.5288125,0.727285714,0.5047,0.784928571
8300,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.467310345,0.744848485,0.4313125,0.695178571,0.42685,0.713071429
8301,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.465965517,0.704212121,0.3333125,0.633928571,0.3832,0.644214286
8302,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.452103448,0.651787879,0.275375,0.562285714,0.37195,0.596285714
8303,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.426,0.583969697,0.2481875,0.486035714,0.3738,0.543928571
8304,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.398931034,0.502818182,0.2183125,0.441607143,0.38315,0.546214286
8305,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.360586207,0.416939394,0.1861875,0.412928571,0.367,0.537071429
8306,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.332931034,0.333454545,0.1655625,0.367142857,0.35355,0.537357143
8307,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.308034483,0.279545455,0.1484375,0.322214286,0.34635,0.535642857
8308,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.283655172,0.22769697,0.132375,0.2945,0.3408,0.540142857
8309,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.264448276,0.206181818,0.1230625,0.269357143,0.3353,0.553857143
8310,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.251655172,0.198393939,0.1176875,0.249607143,0.3272,0.5575
8311,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.244413793,0.185545455,0.1155,0.242964286,0.3126,0.534142857
8312,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.015827586,0.000424242,0,0.00075,0,0,,0.235551724,0.176969697,0.114375,0.236464286,0.30195,0.513071429
8313,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.094689655,0.018363636,0.007,0.025178571,0.00835,0.014785714,,0.206931034,0.159909091,0.1093125,0.217678571,0.29525,0.480071429
8314,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.18962069,0.048242424,0.0233125,0.055464286,0.0279,0.043642857,,0.162965517,0.131939394,0.091,0.184107143,0.27635,0.449714286
8315,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.284586207,0.077757576,0.0361875,0.070714286,0.0438,0.0645,,0.127896552,0.114030303,0.07775,0.160285714,0.24575,0.426285714
8316,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,0,,0.336482759,0.088575758,0.0395,0.064714286,0.06045,0.063285714,,0.122551724,0.108181818,0.068875,0.146392857,0.21495,0.3985
8317,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.32137931,0.074909091,0.0330625,0.047214286,0.06455,0.057285714,,0.133551724,0.098272727,0.0606875,0.142821429,0.2032,0.370285714
8318,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,0,0,,0.232965517,0.040575758,0.0220625,0.022107143,0.0492,0.038642857,,0.154275862,0.09430303,0.054875,0.149642857,0.1892,0.351
8319,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.093586207,0.010515152,0.0073125,0.002071429,0.0166,0.006428571,,0.201724138,0.096878788,0.0559375,0.152535714,0.1919,0.3525
8320,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0.000517241,0,0,0,0,0,,0.244931034,0.097454545,0.0631875,0.159,0.1961,0.354214286
8321,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.249103448,0.091787879,0.0655,0.152678571,0.19415,0.3285
8322,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,0,,0,0,0,0,0,0,,0.232275862,0.08269697,0.06475,0.143357143,0.1775,0.302928571
8323,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.213931034,0.071575758,0.0621875,0.132285714,0.15035,0.289
8324,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.199827586,0.057757576,0.0575625,0.1225,0.1334,0.265285714
8325,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.189344828,0.049909091,0.0528125,0.113607143,0.1252,0.250928571
8326,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.193172414,0.048636364,0.0495,0.101571429,0.1173,0.224285714
8327,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.194724138,0.050454545,0.0484375,0.088321429,0.1067,0.203214286
8328,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.196586207,0.054272727,0.04975,0.07275,0.09705,0.189857143
8329,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.197586207,0.058727273,0.050375,0.056642857,0.0869,0.174642857
8330,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.205103448,0.062727273,0.051875,0.043642857,0.0863,0.170857143
8331,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.212137931,0.065424242,0.055375,0.034392857,0.0895,0.1675
8332,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.21137931,0.067393939,0.055,0.028892857,0.09295,0.167714286
8333,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.210931034,0.065333333,0.055,0.025321429,0.0973,0.170714286
8334,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0,0,0,0,0,0,,0.214344828,0.062909091,0.0568125,0.022142857,0.10335,0.173928571
8335,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.212551724,0.059484848,0.0620625,0.019928571,0.11175,0.178785714
8336,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0.012517241,0.00069697,0.0005625,0.000642857,0,0,,0.216206897,0.055757576,0.066875,0.019392857,0.1229,0.180642857
8337,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,31.03,0,0,0,,0.094310345,0.050666667,0.08275,0.030642857,0.01265,0.018357143,,0.197586207,0.048818182,0.0683125,0.019285714,0.136,0.179142857
8338,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.195965517,0.135757576,0.2174375,0.076142857,0.0422,0.052714286,,0.157551724,0.036727273,0.059375,0.018571429,0.152,0.186285714
8339,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.255448276,0.213818182,0.3455625,0.116571429,0.0773,0.089428571,,0.117758621,0.032363636,0.0598125,0.018107143,0.1679,0.183357143
8340,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.255103448,0.241515152,0.4494375,0.12525,0.11685,0.099428571,,0.088448276,0.031969697,0.0729375,0.019642857,0.18175,0.1785
8341,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.220068966,0.232606061,0.4368125,0.100285714,0.20515,0.077785714,,0.073482759,0.027181818,0.0855625,0.022357143,0.18675,0.177785714
8342,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.158793103,0.172575758,0.3463125,0.055321429,0.1468,0.0345,,0.061586207,0.023242424,0.0865625,0.025714286,0.18485,0.179857143
8343,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.065965517,0.074606061,0.1659375,0.008928571,0.04855,0.001928571,,0.059896552,0.022030303,0.1031875,0.034714286,0.2071,0.193571429
8344,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0.000344828,0.00069697,0.0028125,0,0,0,,0.062103448,0.025636364,0.148375,0.047785714,0.2548,0.225928571
8345,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.06237931,0.030636364,0.1891875,0.060392857,0.2919,0.2535
8346,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.067275862,0.038121212,0.219,0.078464286,0.31745,0.286785714
8347,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.076137931,0.047575758,0.2318125,0.102678571,0.33315,0.321571429
8348,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.087,0.059060606,0.231,0.125035714,0.33475,0.344
8349,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.101137931,0.075515152,0.228875,0.141392857,0.33715,0.371642857
8350,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.117862069,0.095878788,0.2334375,0.1495,0.32785,0.387928571
8351,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.135344828,0.116969697,0.2334375,0.159464286,0.31845,0.388857143
8352,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.149758621,0.136181818,0.236125,0.171535714,0.3288,0.389142857
8353,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.156137931,0.149909091,0.241375,0.18375,0.3334,0.397857143
8354,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.153482759,0.154060606,0.257625,0.19775,0.3364,0.387785714
8355,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.15637931,0.159060606,0.2874375,0.209285714,0.35465,0.398142857
8356,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.164034483,0.163151515,0.310875,0.208357143,0.37805,0.398428571
8357,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.172137931,0.173060606,0.3359375,0.211607143,0.416,0.403714286
8358,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.17837931,0.186484848,0.3559375,0.224035714,0.43935,0.417357143
8359,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,,0.18,0.199545455,0.3675,0.241178571,0.44265,0.447285714
8360,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.007,0.000666667,0.0000625,0.004928571,0,0,,0.181206897,0.218363636,0.3771875,0.256071429,0.43145,0.445928571
8361,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.052965517,0.050363636,0.0166875,0.046071429,0.00285,0.007,,0.161586207,0.226575758,0.367375,0.270785714,0.38725,0.443714286
8362,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.097827586,0.162757576,0.025875,0.097607143,0.0121,0.019642857,,0.133793103,0.235212121,0.3409375,0.275928571,0.36495,0.439428571
8363,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.13262069,0.256757576,0.02025,0.166428571,0.02295,0.0275,,0.118896552,0.253454545,0.3271875,0.284357143,0.37155,0.420642857
8364,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,0,,0.137586207,0.249454545,0.0389375,0.187964286,0.0431,0.030857143,,0.123310345,0.263484848,0.316375,0.304571429,0.3478,0.408428571
8365,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.122862069,0.191212121,0.067125,0.140642857,0.0589,0.030428571,,0.128758621,0.258030303,0.2808125,0.320285714,0.34215,0.394214286
8366,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.093103448,0.100878788,0.051,0.0625,0.04635,0.019857143,,0.129241379,0.235909091,0.227375,0.339071429,0.3144,0.390428571
8367,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.038724138,0.024212121,0.015125,0.008892857,0.0102,0.002785714,,0.13262069,0.206363636,0.216125,0.3515,0.30975,0.391857143
8368,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.000103448,0,0,0,0,0,,0.138689655,0.196484848,0.2303125,0.329428571,0.3147,0.372928571
8369,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.124448276,0.181363636,0.2215,0.307785714,0.3047,0.3585
8370,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.104965517,0.160121212,0.2038125,0.294392857,0.2844,0.36
8371,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.083793103,0.135333333,0.192125,0.274964286,0.2721,0.344142857
8372,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0,0,0,0,0,0,,0.062241379,0.117121212,0.178875,0.254392857,0.26375,0.335214286
8373,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.043448276,0.10430303,0.1753125,0.238321429,0.2545,0.300571429
8374,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.032310345,0.094969697,0.1676875,0.225714286,0.24985,0.297857143
8375,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.027482759,0.090575758,0.16675,0.213535714,0.22715,0.295214286
8376,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.027034483,0.091333333,0.1668125,0.203714286,0.22755,0.290571429
8377,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.028965517,0.095878788,0.1608125,0.194285714,0.24095,0.291714286
8378,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.031655172,0.100272727,0.15675,0.1905,0.2375,0.302142857
8379,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.034068966,0.103787879,0.1604375,0.187107143,0.2337,0.302285714
8380,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.036344828,0.108272727,0.1693125,0.179357143,0.24105,0.303928571
8381,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,0,,0,0,0,0,0,0,,0.038758621,0.114878788,0.1814375,0.17925,0.2513,0.307142857
8382,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.040862069,0.120545455,0.1820625,0.186642857,0.26645,0.305071429
8383,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0,0,0,0,0,0,,0.043689655,0.123454545,0.183375,0.197178571,0.28115,0.325857143
8384,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0.006172414,0.00030303,0,0.002785714,0,0,,0.048517241,0.127060606,0.1893125,0.205785714,0.2808,0.334285714
8385,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.05637931,0.026666667,0.0035,0.046357143,0.00665,0.007785714,,0.049344828,0.119636364,0.182375,0.197428571,0.27335,0.342714286
8386,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.098896552,0.060727273,0.0303125,0.114857143,0.0306,0.021,,0.039965517,0.102181818,0.1621875,0.169214286,0.27345,0.36
8387,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.108862069,0.089151515,0.0765625,0.182357143,0.07565,0.031428571,,0.038068966,0.094242424,0.1548125,0.162571429,0.2723,0.382071429
8388,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.10037931,0.092909091,0.139,0.20275,0.10535,0.037,,0.041,0.098606061,0.1626875,0.169071429,0.3028,0.399071429
8389,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.075517241,0.079363636,0.1465625,0.162964286,0.1038,0.033071429,,0.042034483,0.104878788,0.1985625,0.18775,0.34615,0.439642857
8390,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.047137931,0.044787879,0.09675,0.08275,0.06055,0.021571429,,0.043172414,0.116818182,0.2275,0.226285714,0.3716,0.448142857
8391,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.013310345,0.011757576,0.0369375,0.012642857,0.01565,0.0025,,0.052448276,0.138575758,0.247875,0.268535714,0.3821,0.454714286
8392,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.071310345,0.162090909,0.26,0.301357143,0.3569,0.43
8393,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,31.03,0,0,0,0,,0,0,0,0,0,0,,0.089068966,0.176484848,0.2575,0.30075,0.29395,0.414785714
